Date,Open Price,Volume
28/10/1994,695.66,2598664
31/10/1994,648.24,1551624
1/11/1994,667.66,1199615
2/11/1994,667.05,1008649
3/11/1994,675.32,3411274
4/11/1994,717.61,2777741
7/11/1994,649.14,1213088
8/11/1994,707.27,4271396
9/11/1994,691.98,2510967
10/11/1994,738,2914388
11/11/1994,725.88,1982480
14/11/1994,731.63,2434357
15/11/1994,717.3,1813599
16/11/1994,704.94,1135136
17/11/1994,707.16,912134
18/11/1994,690.66,706662
21/11/1994,695.75,345825
22/11/1994,702.04,724103
23/11/1994,690.98,690297
24/11/1994,676.16,583816
25/11/1994,697.09,662797
28/11/1994,683.83,307181
29/11/1994,671.7,393979
30/11/1994,687.04,387252
1/12/1994,684.02,268981
2/12/1994,684.18,338072
5/12/1994,674.54,392172
6/12/1994,658.94,410698
7/12/1994,655.14,252900
8/12/1994,653.83,276270
9/12/1994,639.75,401992
12/12/1994,636.35,344027
13/12/1994,632.69,439381
14/12/1994,633.06,306808
15/12/1994,626.44,1023539
16/12/1994,661.38,2095186
19/12/1994,684.62,977391
20/12/1994,660.26,1186345
21/12/1994,665.79,2568225
22/12/1994,670.17,1591470
23/12/1994,675.94,3023717
26/12/1994,684.81,1610154
27/12/1994,679.18,1638034
28/12/1994,660.72,982848
29/12/1994,651.33,828122
30/12/1994,648.04,677709
3/01/1995,637.72,234518
4/01/1995,641.9,422220
5/01/1995,656.2,430123
6/01/1995,642.75,487482
9/01/1995,637.52,509851
10/01/1995,616.16,606925
11/01/1995,610.3,362682
12/01/1995,612.79,338195
13/01/1995,597.32,421523
16/01/1995,591.06,373651
17/01/1995,591.81,350001
18/01/1995,588.53,315663
19/01/1995,589.7,417558
20/01/1995,566.81,435803
23/01/1995,564.86,372177
24/01/1995,552.78,391150
25/01/1995,550.27,378480
26/01/1995,553.91,323391
27/01/1995,552.95,558627
6/02/1995,559.78,298731
7/02/1995,532.11,271755
8/02/1995,533.09,267052
9/02/1995,533.79,587750
10/02/1995,548.77,632978
13/02/1995,537.95,435592
14/02/1995,549.76,334781
15/02/1995,547.83,232116
16/02/1995,542.25,322181
17/02/1995,537.87,385687
20/02/1995,534.57,253105
21/02/1995,536.07,263401
22/02/1995,541.21,1440033
23/02/1995,583.43,1922892
24/02/1995,591.91,1245653
27/02/1995,584.02,997645
28/02/1995,558.42,495285
1/03/1995,548.91,407516
2/03/1995,557.5,466527
3/03/1995,562.3,1069184
6/03/1995,585.24,2031407
7/03/1995,614.73,3210710
8/03/1995,632.95,3050924
9/03/1995,617.22,1623939
10/03/1995,600.45,1250517
13/03/1995,596.64,718221
14/03/1995,588.18,719495
15/03/1995,588.78,668663
16/03/1995,570.51,489403
17/03/1995,579.62,798196
20/03/1995,597.84,1084323
21/03/1995,581.8,603102
22/03/1995,595.32,1346165
23/03/1995,617.54,1907796
24/03/1995,609.9,979545
27/03/1995,618.47,1719001
28/03/1995,625.57,1246656
29/03/1995,624.84,1030425
30/03/1995,641.36,1684929
31/03/1995,629.93,1265963
3/04/1995,651.04,2114160
4/04/1995,652.43,1520953
5/04/1995,658.44,1403741
6/04/1995,645.14,1860292
7/04/1995,663.45,3441078
10/04/1995,678.74,2646181
11/04/1995,661.01,3541515
12/04/1995,633.82,1619812
13/04/1995,647.21,1436203
14/04/1995,630.72,1022125
17/04/1995,640.17,686729
18/04/1995,629.87,576374
19/04/1995,625.24,708130
20/04/1995,634.04,1090000
21/04/1995,646.9,1340573
24/04/1995,627.39,977123
25/04/1995,617.01,610985
26/04/1995,621.12,941409
27/04/1995,579.64,1905996
28/04/1995,577.43,938144
2/05/1995,576.69,807343
3/05/1995,580.79,482472
4/05/1995,579.51,480506
5/05/1995,569.53,418845
8/05/1995,573.12,300239
9/05/1995,572.1,363648
10/05/1995,577.76,548077
11/05/1995,568.75,349024
12/05/1995,569.35,106445
15/05/1995,583.19,410695
16/05/1995,583.17,332583
17/05/1995,578.84,242311
18/05/1995,741.81,10076101
19/05/1995,768.82,10855267
22/05/1995,919.75,12070917
23/05/1995,791.74,8409161
24/05/1995,761.16,4153473
25/05/1995,747.06,3151448
26/05/1995,681.37,3901339
29/05/1995,719.64,1505885
30/05/1995,712.26,1269182
31/05/1995,701.22,1092356
1/06/1995,703.72,906974
2/06/1995,710.82,1453289
5/06/1995,718.14,1187002
6/06/1995,678.37,932597
7/06/1995,688.86,1173637
8/06/1995,711.18,2143230
9/06/1995,695.7,1337475
12/06/1995,696.65,1944173
13/06/1995,697.89,1188396
14/06/1995,699.32,1103607
15/06/1995,685.45,2317091
16/06/1995,638.3,982912
19/06/1995,637.58,714114
20/06/1995,641.41,779500
21/06/1995,640.88,859035
22/06/1995,650.85,1063607
23/06/1995,643.68,855886
26/06/1995,650.91,820606
27/06/1995,655.96,1386078
28/06/1995,649.28,792094
29/06/1995,647.82,799524
30/06/1995,641.6,1917740
3/07/1995,623.14,1260256
4/07/1995,612.24,908399
5/07/1995,624.02,1157414
6/07/1995,638.03,2040922
7/07/1995,637.48,3066108
10/07/1995,669.06,3409459
11/07/1995,668.77,2245976
12/07/1995,645.85,1134289
13/07/1995,649.53,1588228
14/07/1995,658.92,1766402
17/07/1995,651.95,4618829
18/07/1995,693.97,6692290
19/07/1995,717.47,6698345
20/07/1995,686.56,2763215
21/07/1995,694.1,2876029
24/07/1995,699.84,8588448
25/07/1995,709.72,4677425
26/07/1995,703.29,3705401
27/07/1995,686.9,2246993
28/07/1995,699.85,3230925
31/07/1995,699.61,2324125
1/08/1995,697.22,3194201
2/08/1995,721.15,4544828
3/08/1995,699.41,1817123
4/08/1995,707.19,2570341
7/08/1995,708.27,2689043
8/08/1995,724.79,3566226
9/08/1995,711.8,3623220
10/08/1995,718.75,8558366
11/08/1995,736.64,9059357
14/08/1995,759.12,11835226
15/08/1995,773.74,7278627
16/08/1995,752.41,7800190
17/08/1995,775.8,6967108
18/08/1995,772.57,4953518
21/08/1995,752.06,4113199
22/08/1995,738.94,2430887
23/08/1995,741.72,2515786
24/08/1995,728.76,2596307
25/08/1995,733.19,2207277
28/08/1995,724.1,1478849
29/08/1995,728.11,2568240
30/08/1995,721.75,1793817
31/08/1995,715.56,1882342
1/09/1995,726.05,2036533
4/09/1995,731.42,2865883
5/09/1995,743.21,2698624
6/09/1995,738.99,3817502
7/09/1995,758.29,6190180
8/09/1995,753.28,3051478
11/09/1995,756.68,4213794
12/09/1995,791.36,4611117
13/09/1995,764.91,3426015
14/09/1995,765.14,5448405
15/09/1995,756.65,2691833
18/09/1995,757.99,2418002
19/09/1995,761.17,3154083
20/09/1995,730.28,2027674
21/09/1995,726.32,1367015
22/09/1995,732.07,1074830
25/09/1995,730.01,1210792
26/09/1995,723.22,1022871
27/09/1995,727.47,2608655
28/09/1995,705.02,2068937
29/09/1995,711.91,1922061
4/10/1995,724.04,1222045
5/10/1995,718,1020401
6/10/1995,724.88,2323431
9/10/1995,717.99,2345760
10/10/1995,704.55,3995194
11/10/1995,705.56,4139230
12/10/1995,713.25,5487184
13/10/1995,702.49,3929210
16/10/1995,702.13,2591953
17/10/1995,700.86,1888299
18/10/1995,705.72,4273054
19/10/1995,719.76,4527197
20/10/1995,700.33,3221212
23/10/1995,729.76,3877994
24/10/1995,724.79,3116097
25/10/1995,765.21,8046441
26/10/1995,757.11,6377618
27/10/1995,730.96,3579319
30/10/1995,722.86,2513254
31/10/1995,723.43,2733567
1/11/1995,716.46,3035687
2/11/1995,723.96,2050365
3/11/1995,720.77,3155308
6/11/1995,729.04,2477455
7/11/1995,736.9,2034498
8/11/1995,725.33,2553375
9/11/1995,708.58,2051134
10/11/1995,710.75,1328636
13/11/1995,705.89,1681681
14/11/1995,687.06,1290281
15/11/1995,688.5,1705474
16/11/1995,690.11,2658306
17/11/1995,680.08,1233322
20/11/1995,671.8,828513
21/11/1995,675.18,1173928
22/11/1995,678.64,914955
23/11/1995,662.61,1017387
24/11/1995,656.96,763563
27/11/1995,658.08,856620
28/11/1995,643.73,959655
29/11/1995,652.1,732428
30/11/1995,639.51,923616
1/12/1995,631.55,921951
4/12/1995,632.72,412218
5/12/1995,636.43,460212
6/12/1995,637.3,641821
7/12/1995,628.63,500832
8/12/1995,631.95,1458221
11/12/1995,636.82,1137729
12/12/1995,616.34,1476493
13/12/1995,629.84,1433506
14/12/1995,613.07,766437
15/12/1995,612.6,993696
18/12/1995,600.65,809700
19/12/1995,592.72,639003
20/12/1995,593.51,665901
21/12/1995,601.91,957680
22/12/1995,596.26,696867
25/12/1995,590.76,709792
26/12/1995,578.79,548952
27/12/1995,571.68,809123
28/12/1995,568.77,809372
29/12/1995,555.74,822337
2/01/1996,550.26,482478
3/01/1996,535.23,556192
4/01/1996,541.94,1105913
5/01/1996,559.03,1386371
8/01/1996,533.33,696207
9/01/1996,541.35,1894742
10/01/1996,552.3,1531535
11/01/1996,547.46,1157744
12/01/1996,545.23,967429
15/01/1996,545.05,919361
16/01/1996,551.82,852911
17/01/1996,546.21,981153
18/01/1996,533.38,1267549
19/01/1996,515,863912
22/01/1996,520.95,682624
23/01/1996,515.48,556340
24/01/1996,519.94,779977
25/01/1996,523.75,2307320
26/01/1996,516.44,967330
29/01/1996,526.2,1098300
30/01/1996,531.3,1153756
31/01/1996,531.46,1964732
1/02/1996,536.24,962217
2/02/1996,535.12,993070
5/02/1996,537.23,1220876
6/02/1996,520.08,776204
7/02/1996,520.37,673555
8/02/1996,523.74,378694
9/02/1996,522,329658
12/02/1996,523.57,364642
13/02/1996,525.14,471762
14/02/1996,530.09,497882
15/02/1996,529.32,830979
16/02/1996,537.13,1870610
4/03/1996,583.38,4480923
5/03/1996,600.46,4289672
6/03/1996,582.37,2514257
7/03/1996,558.12,1148420
8/03/1996,566.89,1334412
11/03/1996,574.19,1157246
12/03/1996,566.3,1166225
13/03/1996,562.77,661702
14/03/1996,562.98,592667
15/03/1996,561.44,597795
18/03/1996,561.81,980704
19/03/1996,568.14,763322
20/03/1996,566.28,803071
21/03/1996,570.22,1118479
22/03/1996,569.51,884935
25/03/1996,570.77,962361
26/03/1996,570.25,890455
27/03/1996,562.73,684522
28/03/1996,562.31,1060697
29/03/1996,553.79,1085856
1/04/1996,566.21,1371654
2/04/1996,564.94,676068
3/04/1996,557.56,484239
4/04/1996,561.19,536910
5/04/1996,563.67,1157159
8/04/1996,583.63,1899630
9/04/1996,580.63,859305
10/04/1996,578.37,1004596
11/04/1996,579.51,998554
12/04/1996,584.39,1548458
15/04/1996,585.95,827849
16/04/1996,584.27,1350672
17/04/1996,594.15,1740492
18/04/1996,592.81,1656789
19/04/1996,602.15,4123339
22/04/1996,624.93,5312174
23/04/1996,611.37,2881555
24/04/1996,633.8,7184553
25/04/1996,674.47,6689213
26/04/1996,660.14,10071376
29/04/1996,722.57,8780222
30/04/1996,728.39,7235604
2/05/1996,715.97,5179001
3/05/1996,654.43,2960827
6/05/1996,648.23,5766489
7/05/1996,677.44,4933715
8/05/1996,659.7,3119170
9/05/1996,659.4,2672481
10/05/1996,656.33,2225074
13/05/1996,665.49,3831605
14/05/1996,668.58,2811699
15/05/1996,665.75,2782651
16/05/1996,687.51,5889047
17/05/1996,685.205,4320810
20/05/1996,719.192,6628098
21/05/1996,701.959,4715549
22/05/1996,658.146,3663837
23/05/1996,668.698,3292401
24/05/1996,638.759,2519110
27/05/1996,639.513,1207223
28/05/1996,638.569,1934188
29/05/1996,648.546,1417899
30/05/1996,650.61,1681183
31/05/1996,633.916,2416099
3/06/1996,643.955,3233044
4/06/1996,642.063,3183675
5/06/1996,654.782,5991263
6/06/1996,703.031,7776633
7/06/1996,720.436,10691870
10/06/1996,740.108,10640451
11/06/1996,765.325,7705698
12/06/1996,761.385,8058351
13/06/1996,758.222,6929639
14/06/1996,781.984,10172193
17/06/1996,779.711,6021042
18/06/1996,749.298,5398729
19/06/1996,801.098,7345856
20/06/1996,788.92,3975064
21/06/1996,797.901,3773213
24/06/1996,797.867,3391442
25/06/1996,764.658,3668148
26/06/1996,782.152,3894474
27/06/1996,811.509,5731744
28/06/1996,809.603,4364062
1/07/1996,800.909,6027652
2/07/1996,758.467,3613407
3/07/1996,767.108,5436389
4/07/1996,790.277,6181885
5/07/1996,788.102,7135117
8/07/1996,794.128,7274347
9/07/1996,815.02,7673064
10/07/1996,821.096,6574262
11/07/1996,822.175,5395230
12/07/1996,784.264,3801905
15/07/1996,794.88,3665840
16/07/1996,796.757,5681102
17/07/1996,830.646,7192647
18/07/1996,808.092,3814635
19/07/1996,824.009,8602257
22/07/1996,871.478,10828270
23/07/1996,888.918,6847447
24/07/1996,874.972,7767470
25/07/1996,887.25,8224690
26/07/1996,868.275,6530364
29/07/1996,846.188,4168558
30/07/1996,861.721,4093727
31/07/1996,836.672,3568602
1/08/1996,823.172,3713304
2/08/1996,842.395,3918272
5/08/1996,846.031,3252658
6/08/1996,854.775,3764331
7/08/1996,865.493,5114482
8/08/1996,871.029,4467449
9/08/1996,875.187,5434288
12/08/1996,880.13,5292406
13/08/1996,885.89,3380463
14/08/1996,875.785,3066998
15/08/1996,872.831,3703103
16/08/1996,862.681,3927559
19/08/1996,852.335,2532430
20/08/1996,834.73,2715780
21/08/1996,825.691,3533549
22/08/1996,838.196,3002311
23/08/1996,824.887,3508527
26/08/1996,789.148,2941322
27/08/1996,769.787,2596491
28/08/1996,790.716,3499275
29/08/1996,797.314,3142907
30/08/1996,791.392,4664219
2/09/1996,812.942,3629176
3/09/1996,805.533,3634716
4/09/1996,797.898,3717969
5/09/1996,817.37,7055527
6/09/1996,813.592,3614965
9/09/1996,798.597,3603709
10/09/1996,793.219,3579191
11/09/1996,762.806,2902595
12/09/1996,780.324,4951125
13/09/1996,756.391,3294425
16/09/1996,779.853,3105759
17/09/1996,777.728,2825712
18/09/1996,781.335,2960647
19/09/1996,756.113,2047827
20/09/1996,772.289,3632568
23/09/1996,812.942,8750209
24/09/1996,857.416,7619116
25/09/1996,855.345,5269653
26/09/1996,837.683,5528706
27/09/1996,861.623,6779711
3/10/1996,887.852,5855275
4/10/1996,864.194,3849198
7/10/1996,866.072,4401367
8/10/1996,869.075,5362932
9/10/1996,882.187,5107229
10/10/1996,878.052,9745683
11/10/1996,909.061,11252541
14/10/1996,919.704,12502362
15/10/1996,943.806,8655867
16/10/1996,944.347,8499455
17/10/1996,931.114,8331417
18/10/1996,960.551,9963990
21/10/1996,943.028,7409762
22/10/1996,952.934,10114057
23/10/1996,989.32,14262611
24/10/1996,1017.458,11165096
25/10/1996,1006.301,11273987
28/10/1996,1001.228,10295494
29/10/1996,1032.611,11142888
30/10/1996,1017.064,8913422
31/10/1996,972.165,7183930
1/11/1996,935.169,7974747
4/11/1996,930.996,5628502
5/11/1996,947.442,5038555
6/11/1996,925.755,3971998
7/11/1996,919.95,3494761
8/11/1996,927.241,3054420
11/11/1996,923.368,3631432
12/11/1996,937.699,4937158
13/11/1996,945.976,4520260
14/11/1996,944.463,5539152
15/11/1996,951.513,5509858
18/11/1996,952.726,8278962
19/11/1996,1019.619,12890007
20/11/1996,1010.81,8541935
21/11/1996,1018.051,8714657
22/11/1996,928.515,6362317
25/11/1996,948.587,6440178
26/11/1996,981.467,6201207
27/11/1996,966.935,5476057
28/11/1996,983.01,7510755
29/11/1996,997.851,13130487
2/12/1996,1056.675,20411528
3/12/1996,1157.125,21485676
4/12/1996,1117.03,14828442
5/12/1996,1199.384,19687106
6/12/1996,1207.303,14430518
9/12/1996,1227.479,15603201
10/12/1996,1244.114,12963366
11/12/1996,1225.385,12680276
12/12/1996,1248.139,11204061
13/12/1996,1164.343,9742486
16/12/1996,1005.009,1433003
17/12/1996,907.653,6014684
18/12/1996,872.355,10124334
19/12/1996,971.148,8908300
20/12/1996,881.086,6198930
23/12/1996,900.32,4437240
24/12/1996,907.632,3665224
25/12/1996,870.444,4159185
26/12/1996,904.022,5522191
27/12/1996,925.8,5509004
30/12/1996,929.724,5717506
31/12/1996,935.907,4721433
2/01/1997,914.06,2653037
3/01/1997,921.1,3429165
6/01/1997,890.98,2416088
7/01/1997,872.805,2518248
8/01/1997,899.834,2313690
9/01/1997,897.99,2526501
10/01/1997,908.557,3337217
13/01/1997,923.545,3881413
14/01/1997,929.55,3043939
15/01/1997,905.475,1937957
16/01/1997,917.483,1940147
17/01/1997,916.105,2236668
20/01/1997,922.469,2749331
21/01/1997,937.04,3393618
22/01/1997,929.359,3342414
23/01/1997,945.594,3969012
24/01/1997,945.525,3737870
27/01/1997,957.248,4799149
28/01/1997,957.877,3286744
29/01/1997,955.959,4130859
30/01/1997,960.494,3523831
31/01/1997,960.259,4088016
17/02/1997,969.531,3616966
18/02/1997,980.481,7273849
19/02/1997,911.576,5407282
20/02/1997,870.184,9530846
21/02/1997,967.676,13808384
24/02/1997,1028.354,11122758
25/02/1997,1009.053,7125747
26/02/1997,1019.863,6167621
27/02/1997,1035.318,6600775
28/02/1997,1023.367,6698066
3/03/1997,1044.613,9005945
4/03/1997,1063.285,9139791
5/03/1997,1067.583,7887031
6/03/1997,1045.889,8700560
7/03/1997,1083.007,8140573
10/03/1997,1085.91,8631868
11/03/1997,1103.43,8332303
12/03/1997,1112.713,9627853
13/03/1997,1128.709,9139949
14/03/1997,1114.74,8188594
17/03/1997,1138.275,11284870
18/03/1997,1164.963,10507794
19/03/1997,1167.042,8071929
20/03/1997,1162.256,7576374
21/03/1997,1116.721,7383739
24/03/1997,1186.951,10888618
25/03/1997,1198.159,9006469
26/03/1997,1204.211,8872766
27/03/1997,1220.552,9687737
28/03/1997,1213.812,7532681
31/03/1997,1210.015,8505750
1/04/1997,1243.873,8367888
2/04/1997,1246.407,7583241
3/04/1997,1233.819,6891523
4/04/1997,1258.071,10161852
7/04/1997,1259.589,10098885
8/04/1997,1277.055,8053775
9/04/1997,1251.571,9604504
10/04/1997,1293.257,10861329
11/04/1997,1279.341,9223723
14/04/1997,1293.977,14119474
15/04/1997,1318.572,10320303
16/04/1997,1334.307,9697085
17/04/1997,1323.419,7803004
18/04/1997,1325.226,8801098
21/04/1997,1355.559,12377891
22/04/1997,1362.982,10857722
23/04/1997,1370.047,10522662
24/04/1997,1370.174,10035406
25/04/1997,1382.925,10444571
28/04/1997,1372.26,9226121
29/04/1997,1353.998,8349533
30/04/1997,1385.302,8331599
5/05/1997,1398.141,10288347
6/05/1997,1462.025,11585373
7/05/1997,1495.218,11442789
8/05/1997,1496.978,11449654
9/05/1997,1412.899,9601984
12/05/1997,1490.781,13162879
13/05/1997,1501.247,10808461
14/05/1997,1447.607,8075459
15/05/1997,1371.193,6742493
16/05/1997,1309.598,9768284
19/05/1997,1330.789,5613684
20/05/1997,1351.659,5354499
21/05/1997,1386.845,5652777
22/05/1997,1248.969,6673195
23/05/1997,1238.69,5390990
26/05/1997,1268.592,5863918
27/05/1997,1258.381,5377609
28/05/1997,1283.003,4808782
29/05/1997,1267.519,4661898
30/05/1997,1261.29,3937747
2/06/1997,1302.82,6344059
3/06/1997,1341.68,7059196
4/06/1997,1345.376,7167138
5/06/1997,1362.185,6025594
6/06/1997,1271.313,9218915
9/06/1997,1275.252,3482366
10/06/1997,1278.994,2750901
11/06/1997,1239.504,3670099
12/06/1997,1224.474,2912346
13/06/1997,1154.984,4544997
16/06/1997,1255.766,4840552
17/06/1997,1260.406,3604596
18/06/1997,1252.016,3284719
19/06/1997,1233.676,3087207
20/06/1997,1243.996,4840670
23/06/1997,1313.238,6216438
24/06/1997,1287.185,4145512
25/06/1997,1309.342,4441957
26/06/1997,1295.11,4106079
27/06/1997,1287.923,5632511
2/07/1997,1255.909,3923861
3/07/1997,1194.676,3737271
4/07/1997,1138.921,4445420
7/07/1997,1161.707,3526133
8/07/1997,1092.799,3675202
9/07/1997,1113.641,3214466
10/07/1997,1121.259,3354190
11/07/1997,1116.415,3965974
14/07/1997,1163.293,5573165
15/07/1997,1189.474,5727596
16/07/1997,1201.595,5273630
17/07/1997,1188.267,4578718
18/07/1997,1199.399,4765964
21/07/1997,1215.839,4940280
22/07/1997,1189.118,4552630
23/07/1997,1219.055,4808424
24/07/1997,1194.705,3325957
25/07/1997,1166.566,3112253
28/07/1997,1167.813,3059538
29/07/1997,1137.319,3033113
30/07/1997,1157.09,3652351
31/07/1997,1184.937,3763266
1/08/1997,1191.651,3286478
4/08/1997,1196.254,4326691
5/08/1997,1203.358,3597457
6/08/1997,1196.035,2972321
7/08/1997,1167.927,3448699
8/08/1997,1205.952,7033741
11/08/1997,1206.456,5036508
12/08/1997,1177.261,3936901
13/08/1997,1139.246,3460815
14/08/1997,1120.471,3952971
15/08/1997,1174.183,4767614
18/08/1997,1139.606,3357464
19/08/1997,1134.617,2571981
20/08/1997,1135.05,2507383
21/08/1997,1148.387,4007224
22/08/1997,1159.386,4337399
25/08/1997,1175.445,4539603
26/08/1997,1186.069,5549792
27/08/1997,1195.428,5433721
28/08/1997,1201.059,6942658
29/08/1997,1214.31,7318643
1/09/1997,1224.177,6798216
2/09/1997,1228.475,5896206
3/09/1997,1223.621,5758038
4/09/1997,1245.775,5447049
5/09/1997,1250.604,4722780
8/09/1997,1253.145,5484254
9/09/1997,1255.181,4544453
10/09/1997,1230.426,5390723
11/09/1997,1260.519,7133641
12/09/1997,1240.496,4310666
15/09/1997,1205.901,3578373
16/09/1997,1182.757,2651954
17/09/1997,1188.885,2425953
18/09/1997,1169.67,2300956
19/09/1997,1174.769,2018437
22/09/1997,1184.493,3062643
23/09/1997,1096.187,4299589
24/09/1997,1064.661,4964027
25/09/1997,1118.369,4336333
26/09/1997,1118.69,2741706
29/09/1997,1106.342,2436154
30/09/1997,1083.414,2045300
6/10/1997,1100.7,1565933
7/10/1997,1098.294,1762384
8/10/1997,1122.968,2933823
9/10/1997,1134.591,2025031
10/10/1997,1121.338,1951931
13/10/1997,1136.429,1899293
14/10/1997,1116.299,1538060
15/10/1997,1119.108,2145228
16/10/1997,1131.4,3386234
17/10/1997,1155.422,4599942
20/10/1997,1183.744,4608956
21/10/1997,1190.495,4232146
22/10/1997,1193.701,6082871
23/10/1997,1178.983,4154787
24/10/1997,1172.884,3775922
27/10/1997,1183.647,6563903
28/10/1997,1239.585,5248239
29/10/1997,1168.225,3591003
30/10/1997,1189.265,4817378
31/10/1997,1164.913,3050338
3/11/1997,1181.162,2562182
4/11/1997,1180.865,2362328
5/11/1997,1186.095,4919680
6/11/1997,1198.658,4281561
7/11/1997,1181.776,3627501
10/11/1997,1199.368,3996574
11/11/1997,1183.418,2996537
12/11/1997,1190.014,2949103
13/11/1997,1169.704,2981946
14/11/1997,1187.351,3893766
17/11/1997,1210.677,2722943
18/11/1997,1190.261,2563705
19/11/1997,1185.103,2656860
20/11/1997,1182.739,3245751
21/11/1997,1168.968,2927301
24/11/1997,1150.416,2966754
25/11/1997,1120.864,3584243
26/11/1997,1126.596,2347278
27/11/1997,1141.77,2512619
28/11/1997,1117.569,2657870
1/12/1997,1137.588,2312875
2/12/1997,1133.59,1875374
3/12/1997,1129.777,1917993
4/12/1997,1121.803,2290658
5/12/1997,1139.477,2396652
8/12/1997,1140.547,2096403
9/12/1997,1139.806,2146267
10/12/1997,1150.476,2368716
11/12/1997,1159.054,2317636
12/12/1997,1160.221,2571101
15/12/1997,1155.72,3166176
16/12/1997,1170.462,3339194
17/12/1997,1169.644,3323458
18/12/1997,1142.1,3049009
19/12/1997,1154.703,3244670
22/12/1997,1162.682,4233415
23/12/1997,1171.902,3313634
24/12/1997,1171.735,3178988
25/12/1997,1170.561,3598401
26/12/1997,1187.752,4192918
29/12/1997,1196.297,3670210
30/12/1997,1186.139,2792940
31/12/1997,1182.253,3093250
5/01/1998,1200.948,4371532
6/01/1998,1223.73,5148664
7/01/1998,1233.956,5756557
8/01/1998,1243.121,4069472
9/01/1998,1233.701,5357096
12/01/1998,1242.21,5739689
13/01/1998,1211.883,7194435
14/01/1998,1170.346,5703801
15/01/1998,1210.421,5539255
16/01/1998,1215.82,4120326
19/01/1998,1215.408,3262038
20/01/1998,1211.276,3129378
21/01/1998,1201.988,3032972
22/01/1998,1200.521,4361254
23/01/1998,1206.495,3580684
9/02/1998,1257.995,4358584
10/02/1998,1248.596,5324563
11/02/1998,1234.181,4815520
12/02/1998,1253.385,4749077
13/02/1998,1246.733,4097735
16/02/1998,1246.796,4615358
17/02/1998,1234.837,3525859
18/02/1998,1239.633,4614067
19/02/1998,1229.809,3300714
